id,year,male,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,logsampeff,MainGroup,group,rank_class,inno_count_ND,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c,innovator,innovatoryear
MO,2010,1,146,1632,57.7,2,4,social,19,7.397561536,RR,RR,high,2,0.079128236,2.944438979,1.144245709,9,4,1,0,0,1,10.81933257,1,1
MO,2010,1,146,1632,57.7,0,1,foraging,19,7.397561536,RR,RR,high,2,0.079128236,2.944438979,1.144245709,9,4,1,0,0,0,10.81933257,1,1
MO,2011,1,146,889,65.8,0,3,self-directed,20,6.790097236,RR,RR,high,0,0.511629975,2.995732274,1.195539003,9,5,1,0,0,0,2.819332566,1,1
MO,2011,1,146,889,65.8,0,4,social,20,6.790097236,RR,RR,high,0,0.511629975,2.995732274,1.195539003,9,5,1,0,0,0,2.819332566,1,1
MO,2011,1,146,889,65.8,0,2,investigative,20,6.790097236,RR,RR,high,0,0.511629975,2.995732274,1.195539003,9,5,1,0,0,0,2.819332566,1,1
MO,2011,1,146,889,65.8,0,1,foraging,20,6.790097236,RR,RR,high,0,0.511629975,2.995732274,1.195539003,9,5,1,0,0,0,2.819332566,1,1
MP,2009,1,147,66,97,0,1,foraging,1,4.189654742,NM,NM,low,0,2.1775626,0,-1.80019327,7,3,0,0,1,0,-11.18066743,1,1
MP,2009,1,147,66,97,0,3,self-directed,1,4.189654742,NM,NM,low,0,2.1775626,0,-1.80019327,7,3,0,0,1,0,-11.18066743,1,1
MP,2009,1,147,66,97,0,2,investigative,1,4.189654742,NM,NM,low,0,2.1775626,0,-1.80019327,7,3,0,0,1,0,-11.18066743,1,1
MP,2009,1,147,66,97,0,4,social,1,4.189654742,NM,NM,low,0,2.1775626,0,-1.80019327,7,3,0,0,1,0,-11.18066743,1,1
MP,2010,1,147,158,80.9,0,2,investigative,2,5.062595033,NM,NM,low,0,1.317898649,0.693147181,-1.10704609,7,4,0,0,1,0,-5.180667434,1,1
MP,2010,1,147,158,80.9,0,3,self-directed,2,5.062595033,NM,NM,low,0,1.317898649,0.693147181,-1.10704609,7,4,0,0,1,0,-5.180667434,1,1
MP,2010,1,147,158,80.9,0,1,foraging,2,5.062595033,NM,NM,low,0,1.317898649,0.693147181,-1.10704609,7,4,0,0,1,0,-5.180667434,1,1
MP,2010,1,147,158,80.9,0,4,social,2,5.062595033,NM,NM,low,0,1.317898649,0.693147181,-1.10704609,7,4,0,0,1,0,-5.180667434,1,1
MP,2011,1,147,915,73.5,1,4,social,3,6.818924065,NM,NM,low,2,0.922773603,1.098612289,-0.701580981,7,5,0,0,1,1,3.819332566,1,1
MP,2011,1,147,915,73.5,0,1,foraging,3,6.818924065,NM,NM,low,2,0.922773603,1.098612289,-0.701580981,7,5,0,0,1,0,3.819332566,1,1
MP,2011,1,147,915,73.5,0,2,investigative,3,6.818924065,NM,NM,low,2,0.922773603,1.098612289,-0.701580981,7,5,0,0,1,0,3.819332566,1,1
MP,2011,1,147,915,73.5,0,3,self-directed,3,6.818924065,NM,NM,low,2,0.922773603,1.098612289,-0.701580981,7,5,0,0,1,0,3.819332566,1,1
MR,2007,0,148,371,55.9,0,2,investigative,3,5.916202063,AA,AA,low,0,-0.016983262,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,0,0
MR,2007,0,148,371,55.9,0,1,foraging,3,5.916202063,AA,AA,low,0,-0.016983262,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,0,0
MR,2007,0,148,371,55.9,0,4,social,3,5.916202063,AA,AA,low,0,-0.016983262,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,0,0
MR,2007,0,148,371,55.9,0,3,self-directed,3,5.916202063,AA,AA,low,0,-0.016983262,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,0,0
MR,2008,0,148,371,49.2,0,2,investigative,4,5.916202063,AA,AA,mid,0,-0.374731614,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,0,0
MR,2008,0,148,371,49.2,0,4,social,4,5.916202063,AA,AA,mid,0,-0.374731614,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,0,0
MR,2008,0,148,371,49.2,0,3,self-directed,4,5.916202063,AA,AA,mid,0,-0.374731614,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,0,0
MR,2008,0,148,371,49.2,0,1,foraging,4,5.916202063,AA,AA,mid,0,-0.374731614,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,0,0
MR,2009,0,148,431,46.3,0,4,social,5,6.06610809,AA,AA,mid,0,-0.529577915,1.609437912,-0.190755358,1,3,0,1,0,0,3.819332566,0,0
MR,2009,0,148,431,46.3,0,3,self-directed,5,6.06610809,AA,AA,mid,0,-0.529577915,1.609437912,-0.190755358,1,3,0,1,0,0,3.819332566,0,0
MR,2009,0,148,431,46.3,0,2,investigative,5,6.06610809,AA,AA,mid,0,-0.529577915,1.609437912,-0.190755358,1,3,0,1,0,0,3.819332566,0,0
MR,2009,0,148,431,46.3,0,1,foraging,5,6.06610809,AA,AA,mid,0,-0.529577915,1.609437912,-0.190755358,1,3,0,1,0,0,3.819332566,0,0
MR,2010,0,148,188,40.8,0,2,investigative,6,5.236441963,AA,AA,mid,0,-0.823251936,1.791759469,-0.008433801,1,4,0,1,0,0,4.819332566,0,0
MR,2010,0,148,188,40.8,0,3,self-directed,6,5.236441963,AA,AA,mid,0,-0.823251936,1.791759469,-0.008433801,1,4,0,1,0,0,4.819332566,0,0
MR,2010,0,148,188,40.8,0,4,social,6,5.236441963,AA,AA,mid,0,-0.823251936,1.791759469,-0.008433801,1,4,0,1,0,0,4.819332566,0,0
MR,2010,0,148,188,40.8,0,1,foraging,6,5.236441963,AA,AA,mid,0,-0.823251936,1.791759469,-0.008433801,1,4,0,1,0,0,4.819332566,0,0
MR,2011,0,148,178,49.4,0,3,self-directed,7,5.18178355,AA,AA,mid,0,-0.364052558,1.945910149,0.145716879,1,5,0,1,0,0,6.819332566,0,0
MR,2011,0,148,178,49.4,0,4,social,7,5.18178355,AA,AA,mid,0,-0.364052558,1.945910149,0.145716879,1,5,0,1,0,0,6.819332566,0,0
MR,2011,0,148,178,49.4,0,2,investigative,7,5.18178355,AA,AA,mid,0,-0.364052558,1.945910149,0.145716879,1,5,0,1,0,0,6.819332566,0,0
MR,2011,0,148,178,49.4,0,1,foraging,7,5.18178355,AA,AA,mid,0,-0.364052558,1.945910149,0.145716879,1,5,0,1,0,0,6.819332566,0,0
MS,2008,1,149,23,31.8,0,2,investigative,25,3.135494216,SP,SP,high,0,-1.303809424,3.218875825,1.418682555,10,2,1,0,0,0,-5.180667434,1,1
MS,2008,1,149,23,31.8,0,3,self-directed,25,3.135494216,SP,SP,high,0,-1.303809424,3.218875825,1.418682555,10,2,1,0,0,0,-5.180667434,1,1
MS,2008,1,149,23,31.8,0,1,foraging,25,3.135494216,SP,SP,high,0,-1.303809424,3.218875825,1.418682555,10,2,1,0,0,0,-5.180667434,1,1
MS,2008,1,149,23,31.8,0,4,social,25,3.135494216,SP,SP,high,0,-1.303809424,3.218875825,1.418682555,10,2,1,0,0,0,-5.180667434,1,1
MS,2009,1,149,181,60.7,0,4,social,26,5.198497031,SP,SP,high,0,0.239314065,3.258096538,1.457903268,10,3,1,0,0,0,-0.180667434,1,1
MS,2009,1,149,181,60.7,0,1,foraging,26,5.198497031,SP,SP,high,0,0.239314065,3.258096538,1.457903268,10,3,1,0,0,0,-0.180667434,1,1
MS,2009,1,149,181,60.7,0,2,investigative,26,5.198497031,SP,SP,high,0,0.239314065,3.258096538,1.457903268,10,3,1,0,0,0,-0.180667434,1,1
MS,2009,1,149,181,60.7,0,3,self-directed,26,5.198497031,SP,SP,high,0,0.239314065,3.258096538,1.457903268,10,3,1,0,0,0,-0.180667434,1,1
MS,2010,1,149,1502,43.1,0,3,self-directed,27,7.314552832,SP,SP,high,0,-0.7004428,3.295836866,1.495643596,10,4,1,0,0,0,8.819332566,1,1
MS,2010,1,149,1502,43.1,0,4,social,27,7.314552832,SP,SP,high,0,-0.7004428,3.295836866,1.495643596,10,4,1,0,0,0,8.819332566,1,1
MS,2010,1,149,1502,43.1,0,2,investigative,27,7.314552832,SP,SP,high,0,-0.7004428,3.295836866,1.495643596,10,4,1,0,0,0,8.819332566,1,1
MS,2010,1,149,1502,43.1,0,1,foraging,27,7.314552832,SP,SP,high,0,-0.7004428,3.295836866,1.495643596,10,4,1,0,0,0,8.819332566,1,1
MS,2011,1,149,380,35.6,1,2,investigative,28,5.940171253,SP,SP,high,1,-1.100907373,3.33220451,1.53201124,10,5,1,0,0,1,4.819332566,1,1
MS,2011,1,149,380,35.6,0,4,social,28,5.940171253,SP,SP,high,1,-1.100907373,3.33220451,1.53201124,10,5,1,0,0,0,4.819332566,1,1
MS,2011,1,149,380,35.6,0,1,foraging,28,5.940171253,SP,SP,high,1,-1.100907373,3.33220451,1.53201124,10,5,1,0,0,0,4.819332566,1,1
MS,2011,1,149,380,35.6,0,3,self-directed,28,5.940171253,SP,SP,high,1,-1.100907373,3.33220451,1.53201124,10,5,1,0,0,0,4.819332566,1,1
MT,2007,0,150,390,68.4,0,1,foraging,4,5.966146739,RR,RR,mid,0,0.650457694,1.386294361,-0.413898909,9,1,0,1,0,0,6.819332566,0,0
MT,2007,0,150,390,68.4,0,4,social,4,5.966146739,RR,RR,mid,0,0.650457694,1.386294361,-0.413898909,9,1,0,1,0,0,6.819332566,0,0
MT,2007,0,150,390,68.4,0,3,self-directed,4,5.966146739,RR,RR,mid,0,0.650457694,1.386294361,-0.413898909,9,1,0,1,0,0,6.819332566,0,0
MT,2007,0,150,390,68.4,0,2,investigative,4,5.966146739,RR,RR,mid,0,0.650457694,1.386294361,-0.413898909,9,1,0,1,0,0,6.819332566,0,0
MT,2008,0,150,434,58.5,0,4,social,5,6.073044534,RR,RR,mid,0,0.121844457,1.609437912,-0.190755358,9,2,0,1,0,0,7.819332566,0,0
MT,2008,0,150,434,58.5,0,2,investigative,5,6.073044534,RR,RR,mid,0,0.121844457,1.609437912,-0.190755358,9,2,0,1,0,0,7.819332566,0,0
MT,2008,0,150,434,58.5,0,1,foraging,5,6.073044534,RR,RR,mid,0,0.121844457,1.609437912,-0.190755358,9,2,0,1,0,0,7.819332566,0,0
MT,2008,0,150,434,58.5,0,3,self-directed,5,6.073044534,RR,RR,mid,0,0.121844457,1.609437912,-0.190755358,9,2,0,1,0,0,7.819332566,0,0
MT,2009,0,150,591,56.6,0,2,investigative,6,6.381816017,RR,RR,mid,0,0.020393432,1.791759469,-0.008433801,9,3,0,1,0,0,7.819332566,0,0
MT,2009,0,150,591,56.6,0,3,self-directed,6,6.381816017,RR,RR,mid,0,0.020393432,1.791759469,-0.008433801,9,3,0,1,0,0,7.819332566,0,0
MT,2009,0,150,591,56.6,0,1,foraging,6,6.381816017,RR,RR,mid,0,0.020393432,1.791759469,-0.008433801,9,3,0,1,0,0,7.819332566,0,0
MT,2009,0,150,591,56.6,0,4,social,6,6.381816017,RR,RR,mid,0,0.020393432,1.791759469,-0.008433801,9,3,0,1,0,0,7.819332566,0,0
MT,2010,0,150,818,53.5,0,1,foraging,7,6.706862337,RR,RR,high,0,-0.145131925,1.945910149,0.145716879,9,4,1,0,0,0,10.81933257,0,0
MT,2010,0,150,818,53.5,0,3,self-directed,7,6.706862337,RR,RR,high,0,-0.145131925,1.945910149,0.145716879,9,4,1,0,0,0,10.81933257,0,0
MT,2010,0,150,818,53.5,0,2,investigative,7,6.706862337,RR,RR,high,0,-0.145131925,1.945910149,0.145716879,9,4,1,0,0,0,10.81933257,0,0
MT,2010,0,150,818,53.5,0,4,social,7,6.706862337,RR,RR,high,0,-0.145131925,1.945910149,0.145716879,9,4,1,0,0,0,10.81933257,0,0
MT,2011,0,150,465,58.3,0,2,investigative,8,6.142037406,RR,RR,mid,0,0.111165402,2.079441542,0.279248272,9,5,0,1,0,0,2.819332566,0,0
MT,2011,0,150,465,58.3,0,4,social,8,6.142037406,RR,RR,mid,0,0.111165402,2.079441542,0.279248272,9,5,0,1,0,0,2.819332566,0,0
MT,2011,0,150,465,58.3,0,1,foraging,8,6.142037406,RR,RR,mid,0,0.111165402,2.079441542,0.279248272,9,5,0,1,0,0,2.819332566,0,0
MT,2011,0,150,465,58.3,0,3,self-directed,8,6.142037406,RR,RR,mid,0,0.111165402,2.079441542,0.279248272,9,5,0,1,0,0,2.819332566,0,0
MU,2007,1,151,134,98.5,0,3,self-directed,1,4.8978398,RR,RR,low,0,2.257655514,0,-1.80019327,9,1,0,0,1,0,6.819332566,1,1
MU,2007,1,151,134,98.5,0,4,social,1,4.8978398,RR,RR,low,0,2.257655514,0,-1.80019327,9,1,0,0,1,0,6.819332566,1,1
MU,2007,1,151,134,98.5,0,1,foraging,1,4.8978398,RR,RR,low,0,2.257655514,0,-1.80019327,9,1,0,0,1,0,6.819332566,1,1
MU,2007,1,151,134,98.5,0,2,investigative,1,4.8978398,RR,RR,low,0,2.257655514,0,-1.80019327,9,1,0,0,1,0,6.819332566,1,1
MU,2008,1,151,478,84.4,0,3,self-directed,2,6.169610732,RR,RR,low,1,1.504782117,0.693147181,-1.10704609,9,2,0,0,1,0,7.819332566,1,1
MU,2008,1,151,478,84.4,0,1,foraging,2,6.169610732,RR,RR,low,1,1.504782117,0.693147181,-1.10704609,9,2,0,0,1,0,7.819332566,1,1
MU,2008,1,151,478,84.4,0,2,investigative,2,6.169610732,RR,RR,low,1,1.504782117,0.693147181,-1.10704609,9,2,0,0,1,0,7.819332566,1,1
MU,2008,1,151,478,84.4,1,4,social,2,6.169610732,RR,RR,low,1,1.504782117,0.693147181,-1.10704609,9,2,0,0,1,1,7.819332566,1,1
MU,2009,1,151,465,78.7,0,2,investigative,3,6.142037406,RR,RR,low,0,1.200429041,1.098612289,-0.701580981,9,3,0,0,1,0,7.819332566,1,1
MU,2009,1,151,465,78.7,0,3,self-directed,3,6.142037406,RR,RR,low,0,1.200429041,1.098612289,-0.701580981,9,3,0,0,1,0,7.819332566,1,1
MU,2009,1,151,465,78.7,0,1,foraging,3,6.142037406,RR,RR,low,0,1.200429041,1.098612289,-0.701580981,9,3,0,0,1,0,7.819332566,1,1
MU,2009,1,151,465,78.7,0,4,social,3,6.142037406,RR,RR,low,0,1.200429041,1.098612289,-0.701580981,9,3,0,0,1,0,7.819332566,1,1
MU,2010,1,151,370,68.2,0,3,self-directed,4,5.913503006,RR,RR,low,0,0.639778638,1.386294361,-0.413898909,9,4,0,0,1,0,10.81933257,1,1
MU,2010,1,151,370,68.2,0,2,investigative,4,5.913503006,RR,RR,low,0,0.639778638,1.386294361,-0.413898909,9,4,0,0,1,0,10.81933257,1,1
MU,2010,1,151,370,68.2,0,4,social,4,5.913503006,RR,RR,low,0,0.639778638,1.386294361,-0.413898909,9,4,0,0,1,0,10.81933257,1,1
MU,2010,1,151,370,68.2,0,1,foraging,4,5.913503006,RR,RR,low,0,0.639778638,1.386294361,-0.413898909,9,4,0,0,1,0,10.81933257,1,1
MU,2011,1,151,279,73,0,1,foraging,5,5.631211782,RR,RR,mid,0,0.896075965,1.609437912,-0.190755358,9,5,0,1,0,0,2.819332566,1,1
MU,2011,1,151,279,73,0,2,investigative,5,5.631211782,RR,RR,mid,0,0.896075965,1.609437912,-0.190755358,9,5,0,1,0,0,2.819332566,1,1
MU,2011,1,151,279,73,0,3,self-directed,5,5.631211782,RR,RR,mid,0,0.896075965,1.609437912,-0.190755358,9,5,0,1,0,0,2.819332566,1,1
MU,2011,1,151,279,73,0,4,social,5,5.631211782,RR,RR,mid,0,0.896075965,1.609437912,-0.190755358,9,5,0,1,0,0,2.819332566,1,1
MW,2007,0,152,1069,55.2,0,1,foraging,5,6.974478911,FF,FF,mid,0,-0.054359955,1.609437912,-0.190755358,3,1,0,1,0,0,15.81933257,1,1
MW,2007,0,152,1069,55.2,0,4,social,5,6.974478911,FF,FF,mid,0,-0.054359955,1.609437912,-0.190755358,3,1,0,1,0,0,15.81933257,1,1
MW,2007,0,152,1069,55.2,0,3,self-directed,5,6.974478911,FF,FF,mid,0,-0.054359955,1.609437912,-0.190755358,3,1,0,1,0,0,15.81933257,1,1
MW,2007,0,152,1069,55.2,0,2,investigative,5,6.974478911,FF,FF,mid,0,-0.054359955,1.609437912,-0.190755358,3,1,0,1,0,0,15.81933257,1,1
MW,2008,0,152,1504,51.3,0,4,social,6,7.315883505,RF,RF,mid,1,-0.262601533,1.791759469,-0.008433801,8,2,0,1,0,0,-8.180667434,1,1
MW,2008,0,152,1504,51.3,1,2,investigative,6,7.315883505,RF,RF,mid,1,-0.262601533,1.791759469,-0.008433801,8,2,0,1,0,1,-8.180667434,1,1
MW,2008,0,152,1504,51.3,0,3,self-directed,6,7.315883505,RF,RF,mid,1,-0.262601533,1.791759469,-0.008433801,8,2,0,1,0,0,-8.180667434,1,1
MW,2008,0,152,1504,51.3,0,1,foraging,6,7.315883505,RF,RF,mid,1,-0.262601533,1.791759469,-0.008433801,8,2,0,1,0,0,-8.180667434,1,1
MW,2009,0,152,1239,47.6,0,2,investigative,7,7.122059882,RF,RF,mid,0,-0.460164056,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
MW,2009,0,152,1239,47.6,0,4,social,7,7.122059882,RF,RF,mid,0,-0.460164056,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
MW,2009,0,152,1239,47.6,0,1,foraging,7,7.122059882,RF,RF,mid,0,-0.460164056,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
MW,2009,0,152,1239,47.6,0,3,self-directed,7,7.122059882,RF,RF,mid,0,-0.460164056,1.945910149,0.145716879,8,3,0,1,0,0,-6.180667434,1,1
MW,2010,0,152,290,51.4,0,1,foraging,8,5.669880923,RF,RF,mid,0,-0.257262006,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
MW,2010,0,152,290,51.4,0,4,social,8,5.669880923,RF,RF,mid,0,-0.257262006,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
MW,2010,0,152,290,51.4,0,3,self-directed,8,5.669880923,RF,RF,mid,0,-0.257262006,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
MW,2010,0,152,290,51.4,0,2,investigative,8,5.669880923,RF,RF,mid,0,-0.257262006,2.079441542,0.279248272,8,4,0,1,0,0,-4.180667434,1,1
MW,2011,0,152,346,59.3,0,1,foraging,9,5.846438775,RF,RF,high,0,0.164560678,2.197224577,0.397031307,8,5,1,0,0,0,-1.180667434,1,1
MW,2011,0,152,346,59.3,0,4,social,9,5.846438775,RF,RF,high,0,0.164560678,2.197224577,0.397031307,8,5,1,0,0,0,-1.180667434,1,1
MW,2011,0,152,346,59.3,0,3,self-directed,9,5.846438775,RF,RF,high,0,0.164560678,2.197224577,0.397031307,8,5,1,0,0,0,-1.180667434,1,1
MW,2011,0,152,346,59.3,0,2,investigative,9,5.846438775,RF,RF,high,0,0.164560678,2.197224577,0.397031307,8,5,1,0,0,0,-1.180667434,1,1
MX,2007,1,153,285,96.7,0,3,self-directed,1,5.65248918,FL,FL,low,0,2.161544017,0,-1.80019327,4,1,0,0,1,0,-6.180667434,1,1
MX,2007,1,153,285,96.7,0,1,foraging,1,5.65248918,FL,FL,low,0,2.161544017,0,-1.80019327,4,1,0,0,1,0,-6.180667434,1,1
MX,2007,1,153,285,96.7,0,4,social,1,5.65248918,FL,FL,low,0,2.161544017,0,-1.80019327,4,1,0,0,1,0,-6.180667434,1,1
MX,2007,1,153,285,96.7,0,2,investigative,1,5.65248918,FL,FL,low,0,2.161544017,0,-1.80019327,4,1,0,0,1,0,-6.180667434,1,1
MX,2008,1,153,350,69.6,0,3,self-directed,2,5.857933154,FL,FL,low,1,0.714532025,0.693147181,-1.10704609,4,2,0,0,1,0,-7.180667434,1,1
MX,2008,1,153,350,69.6,0,4,social,2,5.857933154,FL,FL,low,1,0.714532025,0.693147181,-1.10704609,4,2,0,0,1,0,-7.180667434,1,1
MX,2008,1,153,350,69.6,1,2,investigative,2,5.857933154,FL,FL,low,1,0.714532025,0.693147181,-1.10704609,4,2,0,0,1,1,-7.180667434,1,1
MX,2008,1,153,350,69.6,0,1,foraging,2,5.857933154,FL,FL,low,1,0.714532025,0.693147181,-1.10704609,4,2,0,0,1,0,-7.180667434,1,1
MX,2009,1,153,287,62.1,1,2,investigative,3,5.659482216,FL,FL,low,1,0.314067452,1.098612289,-0.701580981,4,3,0,0,1,1,-9.180667434,1,1
MX,2009,1,153,287,62.1,0,1,foraging,3,5.659482216,FL,FL,low,1,0.314067452,1.098612289,-0.701580981,4,3,0,0,1,0,-9.180667434,1,1
MX,2009,1,153,287,62.1,0,3,self-directed,3,5.659482216,FL,FL,low,1,0.314067452,1.098612289,-0.701580981,4,3,0,0,1,0,-9.180667434,1,1
MX,2009,1,153,287,62.1,0,4,social,3,5.659482216,FL,FL,low,1,0.314067452,1.098612289,-0.701580981,4,3,0,0,1,0,-9.180667434,1,1
MX,2010,1,153,97,58.1,0,3,self-directed,4,4.574710979,FL,FL,low,1,0.100486346,1.386294361,-0.413898909,4,4,0,0,1,0,-10.18066743,1,1
MX,2010,1,153,97,58.1,0,1,foraging,4,4.574710979,FL,FL,low,1,0.100486346,1.386294361,-0.413898909,4,4,0,0,1,0,-10.18066743,1,1
MX,2010,1,153,97,58.1,1,4,social,4,4.574710979,FL,FL,low,1,0.100486346,1.386294361,-0.413898909,4,4,0,0,1,1,-10.18066743,1,1
MX,2010,1,153,97,58.1,0,2,investigative,4,4.574710979,FL,FL,low,1,0.100486346,1.386294361,-0.413898909,4,4,0,0,1,0,-10.18066743,1,1
MX,2011,1,153,211,53.5,0,3,self-directed,5,5.351858133,FL,FL,mid,0,-0.145131925,1.609437912,-0.190755358,4,5,0,1,0,0,-6.180667434,1,1
MX,2011,1,153,211,53.5,0,1,foraging,5,5.351858133,FL,FL,mid,0,-0.145131925,1.609437912,-0.190755358,4,5,0,1,0,0,-6.180667434,1,1
MX,2011,1,153,211,53.5,0,4,social,5,5.351858133,FL,FL,mid,0,-0.145131925,1.609437912,-0.190755358,4,5,0,1,0,0,-6.180667434,1,1
MX,2011,1,153,211,53.5,0,2,investigative,5,5.351858133,FL,FL,mid,0,-0.145131925,1.609437912,-0.190755358,4,5,0,1,0,0,-6.180667434,1,1
MZ,2007,1,154,1354,66.6,0,1,foraging,3,7.210818453,AA,AA,low,1,0.554346196,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,1,1
MZ,2007,1,154,1354,66.6,0,4,social,3,7.210818453,AA,AA,low,1,0.554346196,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,1,1
MZ,2007,1,154,1354,66.6,1,2,investigative,3,7.210818453,AA,AA,low,1,0.554346196,1.098612289,-0.701580981,1,1,0,0,1,1,1.819332566,1,1
MZ,2007,1,154,1354,66.6,0,3,self-directed,3,7.210818453,AA,AA,low,1,0.554346196,1.098612289,-0.701580981,1,1,0,0,1,0,1.819332566,1,1
MZ,2008,1,154,1522,64.8,0,3,self-directed,4,7.327780538,AA,AA,mid,0,0.458234699,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,1,1
MZ,2008,1,154,1522,64.8,0,1,foraging,4,7.327780538,AA,AA,mid,0,0.458234699,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,1,1
MZ,2008,1,154,1522,64.8,0,2,investigative,4,7.327780538,AA,AA,mid,0,0.458234699,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,1,1
MZ,2008,1,154,1522,64.8,0,4,social,4,7.327780538,AA,AA,mid,0,0.458234699,1.386294361,-0.413898909,1,2,0,1,0,0,1.819332566,1,1
MZ,2009,1,154,1922,56.6,0,1,foraging,5,7.56112159,AA,AA,high,1,0.020393432,1.609437912,-0.190755358,1,3,1,0,0,0,3.819332566,1,1
MZ,2009,1,154,1922,56.6,1,2,investigative,5,7.56112159,AA,AA,high,1,0.020393432,1.609437912,-0.190755358,1,3,1,0,0,1,3.819332566,1,1
MZ,2009,1,154,1922,56.6,0,4,social,5,7.56112159,AA,AA,high,1,0.020393432,1.609437912,-0.190755358,1,3,1,0,0,0,3.819332566,1,1
MZ,2009,1,154,1922,56.6,0,3,self-directed,5,7.56112159,AA,AA,high,1,0.020393432,1.609437912,-0.190755358,1,3,1,0,0,0,3.819332566,1,1
MZ,2010,1,154,805,47.3,0,2,investigative,6,6.690842277,AA,AA,high,0,-0.476182639,1.791759469,-0.008433801,1,4,1,0,0,0,4.819332566,1,1
MZ,2010,1,154,805,47.3,0,4,social,6,6.690842277,AA,AA,high,0,-0.476182639,1.791759469,-0.008433801,1,4,1,0,0,0,4.819332566,1,1
MZ,2010,1,154,805,47.3,0,1,foraging,6,6.690842277,AA,AA,high,0,-0.476182639,1.791759469,-0.008433801,1,4,1,0,0,0,4.819332566,1,1
MZ,2010,1,154,805,47.3,0,3,self-directed,6,6.690842277,AA,AA,high,0,-0.476182639,1.791759469,-0.008433801,1,4,1,0,0,0,4.819332566,1,1
MZ,2011,1,154,797,49.2,0,3,self-directed,7,6.680854679,AA,AA,high,0,-0.374731614,1.945910149,0.145716879,1,5,1,0,0,0,6.819332566,1,1
MZ,2011,1,154,797,49.2,0,4,social,7,6.680854679,AA,AA,high,0,-0.374731614,1.945910149,0.145716879,1,5,1,0,0,0,6.819332566,1,1
MZ,2011,1,154,797,49.2,0,1,foraging,7,6.680854679,AA,AA,high,0,-0.374731614,1.945910149,0.145716879,1,5,1,0,0,0,6.819332566,1,1
MZ,2011,1,154,797,49.2,0,2,investigative,7,6.680854679,AA,AA,high,0,-0.374731614,1.945910149,0.145716879,1,5,1,0,0,0,6.819332566,1,1
NAO,2008,0,155,29,60.7,0,1,foraging,2,3.36729583,NM,NM,low,0,0.239314065,0.693147181,-1.10704609,7,2,0,0,1,0,-13.18066743,1,1
NAO,2008,0,155,29,60.7,0,4,social,2,3.36729583,NM,NM,low,0,0.239314065,0.693147181,-1.10704609,7,2,0,0,1,0,-13.18066743,1,1
NAO,2008,0,155,29,60.7,0,3,self-directed,2,3.36729583,NM,NM,low,0,0.239314065,0.693147181,-1.10704609,7,2,0,0,1,0,-13.18066743,1,1
NAO,2008,0,155,29,60.7,0,2,investigative,2,3.36729583,NM,NM,low,0,0.239314065,0.693147181,-1.10704609,7,2,0,0,1,0,-13.18066743,1,1
NAO,2009,0,155,136,36.8,0,2,investigative,3,4.912654886,NM,NM,low,0,-1.036833041,1.098612289,-0.701580981,7,3,0,0,1,0,-11.18066743,1,1
NAO,2009,0,155,136,36.8,0,3,self-directed,3,4.912654886,NM,NM,low,0,-1.036833041,1.098612289,-0.701580981,7,3,0,0,1,0,-11.18066743,1,1
NAO,2009,0,155,136,36.8,0,1,foraging,3,4.912654886,NM,NM,low,0,-1.036833041,1.098612289,-0.701580981,7,3,0,0,1,0,-11.18066743,1,1
NAO,2009,0,155,136,36.8,0,4,social,3,4.912654886,NM,NM,low,0,-1.036833041,1.098612289,-0.701580981,7,3,0,0,1,0,-11.18066743,1,1
NAO,2010,0,155,161,41,0,4,social,4,5.081404365,NM,NM,mid,0,-0.81257288,1.386294361,-0.413898909,7,4,0,1,0,0,-5.180667434,1,1
NAO,2010,0,155,161,41,0,2,investigative,4,5.081404365,NM,NM,mid,0,-0.81257288,1.386294361,-0.413898909,7,4,0,1,0,0,-5.180667434,1,1
NAO,2010,0,155,161,41,0,3,self-directed,4,5.081404365,NM,NM,mid,0,-0.81257288,1.386294361,-0.413898909,7,4,0,1,0,0,-5.180667434,1,1
NAO,2010,0,155,161,41,0,1,foraging,4,5.081404365,NM,NM,mid,0,-0.81257288,1.386294361,-0.413898909,7,4,0,1,0,0,-5.180667434,1,1
