id,year,male,birthyear,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,age.c,MainGroup,max_group,rank_class,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c
LZ,2008,1,2006,114,1,100,0,4,social,2,-7.902061856,SP,21,low,4.309650843,0.693147181,-1.314535705,10,2,0,0,1,0,-5.026217228
LZ,2008,1,2006,114,1,100,0,3,self-directed,2,-7.902061856,SP,21,low,4.309650843,0.693147181,-1.314535705,10,2,0,0,1,0,-5.026217228
LZ,2008,1,2006,114,1,100,0,2,investigative,2,-7.902061856,SP,21,low,4.309650843,0.693147181,-1.314535705,10,2,0,0,1,0,-5.026217228
LZ,2009,1,2006,114,78,52.6,0,4,social,3,-6.902061856,SP,26,mid,0.336452581,1.098612289,-0.909070597,10,3,0,1,0,0,-0.026217228
LZ,2009,1,2006,114,78,52.6,0,1,foraging,3,-6.902061856,SP,26,mid,0.336452581,1.098612289,-0.909070597,10,3,0,1,0,0,-0.026217228
LZ,2009,1,2006,114,78,52.6,0,3,self-directed,3,-6.902061856,SP,26,mid,0.336452581,1.098612289,-0.909070597,10,3,0,1,0,0,-0.026217228
LZ,2009,1,2006,114,78,52.6,0,2,investigative,3,-6.902061856,SP,26,mid,0.336452581,1.098612289,-0.909070597,10,3,0,1,0,0,-0.026217228
LZ,2010,1,2006,114,429,52.3,0,2,investigative,4,-5.902061856,SP,35,mid,0.311305757,1.386294361,-0.621388524,10,4,0,1,0,0,8.973782772
LZ,2010,1,2006,114,429,52.3,0,3,self-directed,4,-5.902061856,SP,35,mid,0.311305757,1.386294361,-0.621388524,10,4,0,1,0,0,8.973782772
LZ,2010,1,2006,114,429,52.3,0,1,foraging,4,-5.902061856,SP,35,mid,0.311305757,1.386294361,-0.621388524,10,4,0,1,0,0,8.973782772
LZ,2010,1,2006,114,429,52.3,3,4,social,4,-5.902061856,SP,35,mid,0.311305757,1.386294361,-0.621388524,10,4,0,1,0,1,8.973782772
LZ,2011,1,2006,114,134,59.8,0,1,foraging,5,-4.902061856,SP,31,mid,0.939976368,1.609437912,-0.398244973,10,5,0,1,0,0,4.973782772
LZ,2011,1,2006,114,134,59.8,0,2,investigative,5,-4.902061856,SP,31,mid,0.939976368,1.609437912,-0.398244973,10,5,0,1,0,0,4.973782772
LZ,2011,1,2006,114,134,59.8,0,3,self-directed,5,-4.902061856,SP,31,mid,0.939976368,1.609437912,-0.398244973,10,5,0,1,0,0,4.973782772
LZ,2011,1,2006,114,134,59.8,0,4,social,5,-4.902061856,SP,31,mid,0.939976368,1.609437912,-0.398244973,10,5,0,1,0,0,4.973782772
MA,2007,0,1978,115,694,62.5,0,1,foraging,29,19.09793814,RR,33,high,1.166297788,3.36729583,1.359612945,9,1,1,0,0,0,6.973782772
MA,2007,0,1978,115,694,62.5,0,2,investigative,29,19.09793814,RR,33,high,1.166297788,3.36729583,1.359612945,9,1,1,0,0,0,6.973782772
MA,2007,0,1978,115,694,62.5,0,4,social,29,19.09793814,RR,33,high,1.166297788,3.36729583,1.359612945,9,1,1,0,0,0,6.973782772
MA,2007,0,1978,115,694,62.5,0,3,self-directed,29,19.09793814,RR,33,high,1.166297788,3.36729583,1.359612945,9,1,1,0,0,0,6.973782772
MA,2008,0,1978,115,791,57.4,0,4,social,30,20.09793814,RR,34,high,0.738801772,3.401197382,1.393514496,9,2,1,0,0,0,7.973782772
MA,2008,0,1978,115,791,57.4,0,1,foraging,30,20.09793814,RR,34,high,0.738801772,3.401197382,1.393514496,9,2,1,0,0,0,7.973782772
MA,2008,0,1978,115,791,57.4,0,2,investigative,30,20.09793814,RR,34,high,0.738801772,3.401197382,1.393514496,9,2,1,0,0,0,7.973782772
MA,2008,0,1978,115,791,57.4,0,3,self-directed,30,20.09793814,RR,34,high,0.738801772,3.401197382,1.393514496,9,2,1,0,0,0,7.973782772
MA,2009,0,1978,115,879,60.2,0,3,self-directed,31,21.09793814,RR,34,high,0.973505467,3.433987204,1.426304319,9,3,1,0,0,0,7.973782772
MA,2009,0,1978,115,879,60.2,0,2,investigative,31,21.09793814,RR,34,high,0.973505467,3.433987204,1.426304319,9,3,1,0,0,0,7.973782772
MA,2009,0,1978,115,879,60.2,0,4,social,31,21.09793814,RR,34,high,0.973505467,3.433987204,1.426304319,9,3,1,0,0,0,7.973782772
MA,2009,0,1978,115,879,60.2,0,1,foraging,31,21.09793814,RR,34,high,0.973505467,3.433987204,1.426304319,9,3,1,0,0,0,7.973782772
MA,2010,0,1978,115,1088,56.5,0,2,investigative,32,22.09793814,RR,37,high,0.663361299,3.465735903,1.458053017,9,4,1,0,0,0,10.97378277
MA,2010,0,1978,115,1088,56.5,0,3,self-directed,32,22.09793814,RR,37,high,0.663361299,3.465735903,1.458053017,9,4,1,0,0,0,10.97378277
MA,2010,0,1978,115,1088,56.5,2,4,social,32,22.09793814,RR,37,high,0.663361299,3.465735903,1.458053017,9,4,1,0,0,1,10.97378277
MA,2010,0,1978,115,1088,56.5,0,1,foraging,32,22.09793814,RR,37,high,0.663361299,3.465735903,1.458053017,9,4,1,0,0,0,10.97378277
MA,2011,0,1978,115,578,55.3,0,3,self-directed,33,23.09793814,RR,29,high,0.562774001,3.496507561,1.488824676,9,5,1,0,0,0,2.973782772
MA,2011,0,1978,115,578,55.3,0,2,investigative,33,23.09793814,RR,29,high,0.562774001,3.496507561,1.488824676,9,5,1,0,0,0,2.973782772
MA,2011,0,1978,115,578,55.3,0,4,social,33,23.09793814,RR,29,high,0.562774001,3.496507561,1.488824676,9,5,1,0,0,0,2.973782772
MA,2011,0,1978,115,578,55.3,0,1,foraging,33,23.09793814,RR,29,high,0.562774001,3.496507561,1.488824676,9,5,1,0,0,0,2.973782772
MB,2007,0,2001,116,1322,61.6,0,4,social,6,-3.902061856,RR,33,mid,1.090857315,1.791759469,-0.215923416,9,1,0,1,0,0,6.973782772
MB,2007,0,2001,116,1322,61.6,0,2,investigative,6,-3.902061856,RR,33,mid,1.090857315,1.791759469,-0.215923416,9,1,0,1,0,0,6.973782772
MB,2007,0,2001,116,1322,61.6,0,3,self-directed,6,-3.902061856,RR,33,mid,1.090857315,1.791759469,-0.215923416,9,1,0,1,0,0,6.973782772
MB,2007,0,2001,116,1322,61.6,0,1,foraging,6,-3.902061856,RR,33,mid,1.090857315,1.791759469,-0.215923416,9,1,0,1,0,0,6.973782772
MB,2008,0,2001,116,1447,59,0,4,social,7,-2.902061856,RR,34,mid,0.872918169,1.945910149,-0.061772736,9,2,0,1,0,0,7.973782772
MB,2008,0,2001,116,1447,59,0,1,foraging,7,-2.902061856,RR,34,mid,0.872918169,1.945910149,-0.061772736,9,2,0,1,0,0,7.973782772
MB,2008,0,2001,116,1447,59,0,2,investigative,7,-2.902061856,RR,34,mid,0.872918169,1.945910149,-0.061772736,9,2,0,1,0,0,7.973782772
MB,2008,0,2001,116,1447,59,0,3,self-directed,7,-2.902061856,RR,34,mid,0.872918169,1.945910149,-0.061772736,9,2,0,1,0,0,7.973782772
MB,2009,0,2001,116,1411,61.6,0,3,self-directed,8,-1.902061856,RR,34,high,1.090857315,2.079441542,0.071758656,9,3,1,0,0,0,7.973782772
MB,2009,0,2001,116,1411,61.6,0,2,investigative,8,-1.902061856,RR,34,high,1.090857315,2.079441542,0.071758656,9,3,1,0,0,0,7.973782772
MB,2009,0,2001,116,1411,61.6,0,1,foraging,8,-1.902061856,RR,34,high,1.090857315,2.079441542,0.071758656,9,3,1,0,0,0,7.973782772
MB,2009,0,2001,116,1411,61.6,0,4,social,8,-1.902061856,RR,34,high,1.090857315,2.079441542,0.071758656,9,3,1,0,0,0,7.973782772
MB,2010,0,2001,116,814,58,0,3,self-directed,9,-0.902061856,RR,37,high,0.789095421,2.197224577,0.189541692,9,4,1,0,0,0,10.97378277
MB,2010,0,2001,116,814,58,1,4,social,9,-0.902061856,RR,37,high,0.789095421,2.197224577,0.189541692,9,4,1,0,0,1,10.97378277
MB,2010,0,2001,116,814,58,0,2,investigative,9,-0.902061856,RR,37,high,0.789095421,2.197224577,0.189541692,9,4,1,0,0,0,10.97378277
MB,2010,0,2001,116,814,58,0,1,foraging,9,-0.902061856,RR,37,high,0.789095421,2.197224577,0.189541692,9,4,1,0,0,0,10.97378277
MB,2011,0,2001,116,519,52.5,0,2,investigative,10,0.097938144,RR,29,high,0.328070306,2.302585093,0.294902208,9,5,1,0,0,0,2.973782772
MB,2011,0,2001,116,519,52.5,0,4,social,10,0.097938144,RR,29,high,0.328070306,2.302585093,0.294902208,9,5,1,0,0,0,2.973782772
MB,2011,0,2001,116,519,52.5,0,3,self-directed,10,0.097938144,RR,29,high,0.328070306,2.302585093,0.294902208,9,5,1,0,0,0,2.973782772
MB,2011,0,2001,116,519,52.5,0,1,foraging,10,0.097938144,RR,29,high,0.328070306,2.302585093,0.294902208,9,5,1,0,0,0,2.973782772
ME,2007,0,1999,117,1020,54.1,0,2,investigative,8,-1.902061856,FL,20,mid,0.462186703,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
ME,2007,0,1999,117,1020,54.1,1,4,social,8,-1.902061856,FL,20,mid,0.462186703,2.079441542,0.071758656,4,1,0,1,0,1,-6.026217228
ME,2007,0,1999,117,1020,54.1,0,3,self-directed,8,-1.902061856,FL,20,mid,0.462186703,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
ME,2007,0,1999,117,1020,54.1,0,1,foraging,8,-1.902061856,FL,20,mid,0.462186703,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
ME,2008,0,1999,117,441,49,0,3,self-directed,9,-0.902061856,FL,19,mid,0.034690688,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
ME,2008,0,1999,117,441,49,0,4,social,9,-0.902061856,FL,19,mid,0.034690688,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
ME,2008,0,1999,117,441,49,0,1,foraging,9,-0.902061856,FL,19,mid,0.034690688,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
ME,2008,0,1999,117,441,49,0,2,investigative,9,-0.902061856,FL,19,mid,0.034690688,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
ME,2009,0,1999,117,541,51.2,0,1,foraging,10,0.097938144,FL,17,high,0.219100734,2.302585093,0.294902208,4,3,1,0,0,0,-9.026217228
ME,2009,0,1999,117,541,51.2,0,3,self-directed,10,0.097938144,FL,17,high,0.219100734,2.302585093,0.294902208,4,3,1,0,0,0,-9.026217228
ME,2009,0,1999,117,541,51.2,0,4,social,10,0.097938144,FL,17,high,0.219100734,2.302585093,0.294902208,4,3,1,0,0,0,-9.026217228
ME,2009,0,1999,117,541,51.2,0,2,investigative,10,0.097938144,FL,17,high,0.219100734,2.302585093,0.294902208,4,3,1,0,0,0,-9.026217228
ME,2010,0,1999,117,315,51.6,0,3,self-directed,11,1.097938144,FL,16,high,0.252629833,2.397895273,0.390212387,4,4,1,0,0,0,-10.02621723
ME,2010,0,1999,117,315,51.6,0,1,foraging,11,1.097938144,FL,16,high,0.252629833,2.397895273,0.390212387,4,4,1,0,0,0,-10.02621723
ME,2010,0,1999,117,315,51.6,0,2,investigative,11,1.097938144,FL,16,high,0.252629833,2.397895273,0.390212387,4,4,1,0,0,0,-10.02621723
ME,2010,0,1999,117,315,51.6,0,4,social,11,1.097938144,FL,16,high,0.252629833,2.397895273,0.390212387,4,4,1,0,0,0,-10.02621723
ME,2011,0,1999,117,520,48.5,0,4,social,12,2.097938144,FL,20,high,-0.007220686,2.48490665,0.477223764,4,5,1,0,0,0,-6.026217228
ME,2011,0,1999,117,520,48.5,0,2,investigative,12,2.097938144,FL,20,high,-0.007220686,2.48490665,0.477223764,4,5,1,0,0,0,-6.026217228
ME,2011,0,1999,117,520,48.5,1,1,foraging,12,2.097938144,FL,20,high,-0.007220686,2.48490665,0.477223764,4,5,1,0,0,1,-6.026217228
ME,2011,0,1999,117,520,48.5,0,3,self-directed,12,2.097938144,FL,20,high,-0.007220686,2.48490665,0.477223764,4,5,1,0,0,0,-6.026217228
MF,2007,0,1992,118,476,56.5,0,2,investigative,15,5.097938144,FF,42,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,15.97378277
MF,2007,0,1992,118,476,56.5,0,2,investigative,15,5.097938144,FF,16,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,-10.02621723
MF,2007,0,1992,118,476,56.5,0,3,self-directed,15,5.097938144,FF,42,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,15.97378277
MF,2007,0,1992,118,476,56.5,0,3,self-directed,15,5.097938144,FF,16,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,-10.02621723
MF,2007,0,1992,118,476,56.5,0,4,social,15,5.097938144,FF,42,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,15.97378277
MF,2007,0,1992,118,476,56.5,0,4,social,15,5.097938144,FF,16,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,-10.02621723
MF,2007,0,1992,118,476,56.5,0,1,foraging,15,5.097938144,FF,42,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,15.97378277
MF,2007,0,1992,118,476,56.5,0,1,foraging,15,5.097938144,FF,16,high,0.663361299,2.708050201,0.700367316,3,1,1,0,0,0,-10.02621723
MF,2008,0,1992,118,590,51.6,0,1,foraging,16,6.097938144,RF,18,high,0.252629833,2.772588722,0.764905837,8,2,1,0,0,0,-8.026217228
MF,2008,0,1992,118,590,51.6,0,4,social,16,6.097938144,RF,18,high,0.252629833,2.772588722,0.764905837,8,2,1,0,0,0,-8.026217228
MF,2008,0,1992,118,590,51.6,0,3,self-directed,16,6.097938144,RF,18,high,0.252629833,2.772588722,0.764905837,8,2,1,0,0,0,-8.026217228
MF,2008,0,1992,118,590,51.6,0,2,investigative,16,6.097938144,RF,18,high,0.252629833,2.772588722,0.764905837,8,2,1,0,0,0,-8.026217228
MF,2009,0,1992,118,630,54.7,0,1,foraging,17,7.097938144,RF,20,high,0.512480352,2.833213344,0.825530459,8,3,1,0,0,0,-6.026217228
MF,2009,0,1992,118,630,54.7,0,4,social,17,7.097938144,RF,20,high,0.512480352,2.833213344,0.825530459,8,3,1,0,0,0,-6.026217228
MF,2009,0,1992,118,630,54.7,0,3,self-directed,17,7.097938144,RF,20,high,0.512480352,2.833213344,0.825530459,8,3,1,0,0,0,-6.026217228
MF,2009,0,1992,118,630,54.7,0,2,investigative,17,7.097938144,RF,20,high,0.512480352,2.833213344,0.825530459,8,3,1,0,0,0,-6.026217228
MF,2010,0,1992,118,360,56,0,1,foraging,18,8.097938144,RF,22,high,0.621449925,2.890371758,0.882688872,8,4,1,0,0,0,-4.026217228
MF,2010,0,1992,118,360,56,0,2,investigative,18,8.097938144,RF,22,high,0.621449925,2.890371758,0.882688872,8,4,1,0,0,0,-4.026217228
MF,2010,0,1992,118,360,56,0,4,social,18,8.097938144,RF,22,high,0.621449925,2.890371758,0.882688872,8,4,1,0,0,0,-4.026217228
MF,2010,0,1992,118,360,56,0,3,self-directed,18,8.097938144,RF,22,high,0.621449925,2.890371758,0.882688872,8,4,1,0,0,0,-4.026217228
MF,2011,0,1992,118,356,55.7,0,2,investigative,19,9.097938144,RF,25,high,0.5963031,2.944438979,0.936756094,8,5,1,0,0,0,-1.026217228
MF,2011,0,1992,118,356,55.7,0,4,social,19,9.097938144,RF,25,high,0.5963031,2.944438979,0.936756094,8,5,1,0,0,0,-1.026217228
MF,2011,0,1992,118,356,55.7,0,1,foraging,19,9.097938144,RF,25,high,0.5963031,2.944438979,0.936756094,8,5,1,0,0,0,-1.026217228
MF,2011,0,1992,118,356,55.7,0,3,self-directed,19,9.097938144,RF,25,high,0.5963031,2.944438979,0.936756094,8,5,1,0,0,0,-1.026217228
MH,2007,0,1999,119,1058,62.1,0,2,investigative,8,-1.902061856,RR,33,high,1.132768689,2.079441542,0.071758656,9,1,1,0,0,0,6.973782772
MH,2007,0,1999,119,1058,62.1,0,4,social,8,-1.902061856,RR,33,high,1.132768689,2.079441542,0.071758656,9,1,1,0,0,0,6.973782772
MH,2007,0,1999,119,1058,62.1,0,1,foraging,8,-1.902061856,RR,33,high,1.132768689,2.079441542,0.071758656,9,1,1,0,0,0,6.973782772
MH,2007,0,1999,119,1058,62.1,0,3,self-directed,8,-1.902061856,RR,33,high,1.132768689,2.079441542,0.071758656,9,1,1,0,0,0,6.973782772
MH,2008,0,1999,119,572,62.2,0,1,foraging,9,-0.902061856,RR,34,high,1.141150963,2.197224577,0.189541692,9,2,1,0,0,0,7.973782772
MH,2008,0,1999,119,572,62.2,0,4,social,9,-0.902061856,RR,34,high,1.141150963,2.197224577,0.189541692,9,2,1,0,0,0,7.973782772
MH,2008,0,1999,119,572,62.2,0,2,investigative,9,-0.902061856,RR,34,high,1.141150963,2.197224577,0.189541692,9,2,1,0,0,0,7.973782772
MH,2008,0,1999,119,572,62.2,0,3,self-directed,9,-0.902061856,RR,34,high,1.141150963,2.197224577,0.189541692,9,2,1,0,0,0,7.973782772
MH,2009,0,1999,119,748,64.6,0,3,self-directed,10,0.097938144,RR,34,high,1.342325559,2.302585093,0.294902208,9,3,1,0,0,0,7.973782772
MH,2009,0,1999,119,748,64.6,0,4,social,10,0.097938144,RR,34,high,1.342325559,2.302585093,0.294902208,9,3,1,0,0,0,7.973782772
MH,2009,0,1999,119,748,64.6,0,2,investigative,10,0.097938144,RR,34,high,1.342325559,2.302585093,0.294902208,9,3,1,0,0,0,7.973782772
MH,2009,0,1999,119,748,64.6,0,1,foraging,10,0.097938144,RR,34,high,1.342325559,2.302585093,0.294902208,9,3,1,0,0,0,7.973782772
MH,2010,0,1999,119,897,55.5,0,1,foraging,11,1.097938144,RR,37,high,0.579538551,2.397895273,0.390212387,9,4,1,0,0,0,10.97378277
MH,2010,0,1999,119,897,55.5,0,4,social,11,1.097938144,RR,37,high,0.579538551,2.397895273,0.390212387,9,4,1,0,0,0,10.97378277
MH,2010,0,1999,119,897,55.5,0,3,self-directed,11,1.097938144,RR,37,high,0.579538551,2.397895273,0.390212387,9,4,1,0,0,0,10.97378277
MH,2010,0,1999,119,897,55.5,0,2,investigative,11,1.097938144,RR,37,high,0.579538551,2.397895273,0.390212387,9,4,1,0,0,0,10.97378277
MH,2011,0,1999,119,510,61.4,0,4,social,12,2.097938144,RR,29,high,1.074092765,2.48490665,0.477223764,9,5,1,0,0,0,2.973782772
MH,2011,0,1999,119,510,61.4,0,2,investigative,12,2.097938144,RR,29,high,1.074092765,2.48490665,0.477223764,9,5,1,0,0,0,2.973782772
MH,2011,0,1999,119,510,61.4,0,3,self-directed,12,2.097938144,RR,29,high,1.074092765,2.48490665,0.477223764,9,5,1,0,0,0,2.973782772
MH,2011,0,1999,119,510,61.4,0,1,foraging,12,2.097938144,RR,29,high,1.074092765,2.48490665,0.477223764,9,5,1,0,0,0,2.973782772
MI,2007,0,1997,120,477,49.7,0,1,foraging,10,0.097938144,FL,20,high,0.093366612,2.302585093,0.294902208,4,1,1,0,0,0,-6.026217228
MI,2007,0,1997,120,477,49.7,0,2,investigative,10,0.097938144,FL,20,high,0.093366612,2.302585093,0.294902208,4,1,1,0,0,0,-6.026217228
MI,2007,0,1997,120,477,49.7,0,3,self-directed,10,0.097938144,FL,20,high,0.093366612,2.302585093,0.294902208,4,1,1,0,0,0,-6.026217228
MI,2007,0,1997,120,477,49.7,1,4,social,10,0.097938144,FL,20,high,0.093366612,2.302585093,0.294902208,4,1,1,0,0,1,-6.026217228
MI,2008,0,1997,120,380,53.3,0,2,investigative,11,1.097938144,FL,19,high,0.395128505,2.397895273,0.390212387,4,2,1,0,0,0,-7.026217228
MI,2008,0,1997,120,380,53.3,1,1,foraging,11,1.097938144,FL,19,high,0.395128505,2.397895273,0.390212387,4,2,1,0,0,1,-7.026217228
MI,2008,0,1997,120,380,53.3,0,3,self-directed,11,1.097938144,FL,19,high,0.395128505,2.397895273,0.390212387,4,2,1,0,0,0,-7.026217228
MI,2008,0,1997,120,380,53.3,0,4,social,11,1.097938144,FL,19,high,0.395128505,2.397895273,0.390212387,4,2,1,0,0,0,-7.026217228
MI,2009,0,1997,120,535,53.2,0,2,investigative,12,2.097938144,FL,17,high,0.38674623,2.48490665,0.477223764,4,3,1,0,0,0,-9.026217228
MI,2009,0,1997,120,535,53.2,0,4,social,12,2.097938144,FL,17,high,0.38674623,2.48490665,0.477223764,4,3,1,0,0,0,-9.026217228
MI,2009,0,1997,120,535,53.2,0,1,foraging,12,2.097938144,FL,17,high,0.38674623,2.48490665,0.477223764,4,3,1,0,0,0,-9.026217228
MI,2009,0,1997,120,535,53.2,0,3,self-directed,12,2.097938144,FL,17,high,0.38674623,2.48490665,0.477223764,4,3,1,0,0,0,-9.026217228
MI,2010,0,1997,120,320,53.1,0,2,investigative,13,3.097938144,FL,16,high,0.378363955,2.564949357,0.557266472,4,4,1,0,0,0,-10.02621723
MI,2010,0,1997,120,320,53.1,0,3,self-directed,13,3.097938144,FL,16,high,0.378363955,2.564949357,0.557266472,4,4,1,0,0,0,-10.02621723
MI,2010,0,1997,120,320,53.1,0,4,social,13,3.097938144,FL,16,high,0.378363955,2.564949357,0.557266472,4,4,1,0,0,0,-10.02621723
MI,2010,0,1997,120,320,53.1,0,1,foraging,13,3.097938144,FL,16,high,0.378363955,2.564949357,0.557266472,4,4,1,0,0,0,-10.02621723
MI,2011,0,1997,120,537,47.1,0,2,investigative,14,4.097938144,FL,20,high,-0.124572534,2.63905733,0.631374444,4,5,1,0,0,0,-6.026217228
MI,2011,0,1997,120,537,47.1,0,4,social,14,4.097938144,FL,20,high,-0.124572534,2.63905733,0.631374444,4,5,1,0,0,0,-6.026217228
MI,2011,0,1997,120,537,47.1,0,3,self-directed,14,4.097938144,FL,20,high,-0.124572534,2.63905733,0.631374444,4,5,1,0,0,0,-6.026217228
MI,2011,0,1997,120,537,47.1,0,1,foraging,14,4.097938144,FL,20,high,-0.124572534,2.63905733,0.631374444,4,5,1,0,0,0,-6.026217228
MJ,2008,0,2003,121,33,40.6,0,3,self-directed,5,-4.902061856,NM,13,mid,-0.669420397,1.609437912,-0.398244973,7,2,0,1,0,0,-13.02621723
MJ,2008,0,2003,121,33,40.6,0,1,foraging,5,-4.902061856,NM,13,mid,-0.669420397,1.609437912,-0.398244973,7,2,0,1,0,0,-13.02621723
MJ,2008,0,2003,121,33,40.6,0,2,investigative,5,-4.902061856,NM,13,mid,-0.669420397,1.609437912,-0.398244973,7,2,0,1,0,0,-13.02621723
MJ,2008,0,2003,121,33,40.6,0,4,social,5,-4.902061856,NM,13,mid,-0.669420397,1.609437912,-0.398244973,7,2,0,1,0,0,-13.02621723
MJ,2009,0,2003,121,192,37.9,0,1,foraging,6,-3.902061856,NM,15,mid,-0.895741817,1.791759469,-0.215923416,7,3,0,1,0,0,-11.02621723
MJ,2009,0,2003,121,192,37.9,0,2,investigative,6,-3.902061856,NM,15,mid,-0.895741817,1.791759469,-0.215923416,7,3,0,1,0,0,-11.02621723
MJ,2009,0,2003,121,192,37.9,0,3,self-directed,6,-3.902061856,NM,15,mid,-0.895741817,1.791759469,-0.215923416,7,3,0,1,0,0,-11.02621723
MJ,2009,0,2003,121,192,37.9,0,4,social,6,-3.902061856,NM,15,mid,-0.895741817,1.791759469,-0.215923416,7,3,0,1,0,0,-11.02621723
MJ,2010,0,2003,121,347,34.6,0,3,self-directed,7,-2.902061856,NM,21,mid,-1.172356885,1.945910149,-0.061772736,7,4,0,1,0,0,-5.026217228
MJ,2010,0,2003,121,347,34.6,0,2,investigative,7,-2.902061856,NM,21,mid,-1.172356885,1.945910149,-0.061772736,7,4,0,1,0,0,-5.026217228
MJ,2010,0,2003,121,347,34.6,0,4,social,7,-2.902061856,NM,21,mid,-1.172356885,1.945910149,-0.061772736,7,4,0,1,0,0,-5.026217228
MJ,2010,0,2003,121,347,34.6,1,1,foraging,7,-2.902061856,NM,21,mid,-1.172356885,1.945910149,-0.061772736,7,4,0,1,0,1,-5.026217228
MJ,2011,0,2003,121,1811,46.8,0,3,self-directed,8,-1.902061856,NM,30,mid,-0.149719358,2.079441542,0.071758656,7,5,0,1,0,0,3.973782772
MJ,2011,0,2003,121,1811,46.8,0,1,foraging,8,-1.902061856,NM,30,mid,-0.149719358,2.079441542,0.071758656,7,5,0,1,0,0,3.973782772
MJ,2011,0,2003,121,1811,46.8,1,4,social,8,-1.902061856,NM,30,mid,-0.149719358,2.079441542,0.071758656,7,5,0,1,0,1,3.973782772
MJ,2011,0,2003,121,1811,46.8,0,2,investigative,8,-1.902061856,NM,30,mid,-0.149719358,2.079441542,0.071758656,7,5,0,1,0,0,3.973782772
ML,2007,1,2005,122,471,60,0,4,social,2,-7.902061856,FL,20,low,0.956740917,0.693147181,-1.314535705,4,1,0,0,1,0,-6.026217228
ML,2007,1,2005,122,471,60,0,3,self-directed,2,-7.902061856,FL,20,low,0.956740917,0.693147181,-1.314535705,4,1,0,0,1,0,-6.026217228
ML,2007,1,2005,122,471,60,0,2,investigative,2,-7.902061856,FL,20,low,0.956740917,0.693147181,-1.314535705,4,1,0,0,1,0,-6.026217228
ML,2007,1,2005,122,471,60,0,1,foraging,2,-7.902061856,FL,20,low,0.956740917,0.693147181,-1.314535705,4,1,0,0,1,0,-6.026217228
ML,2008,1,2005,122,370,52.3,0,4,social,3,-6.902061856,FL,19,low,0.311305757,1.098612289,-0.909070597,4,2,0,0,1,0,-7.026217228
ML,2008,1,2005,122,370,52.3,0,1,foraging,3,-6.902061856,FL,19,low,0.311305757,1.098612289,-0.909070597,4,2,0,0,1,0,-7.026217228
ML,2008,1,2005,122,370,52.3,0,2,investigative,3,-6.902061856,FL,19,low,0.311305757,1.098612289,-0.909070597,4,2,0,0,1,0,-7.026217228
ML,2008,1,2005,122,370,52.3,0,3,self-directed,3,-6.902061856,FL,19,low,0.311305757,1.098612289,-0.909070597,4,2,0,0,1,0,-7.026217228
ML,2009,1,2005,122,293,53.2,0,2,investigative,4,-5.902061856,FL,17,mid,0.38674623,1.386294361,-0.621388524,4,3,0,1,0,0,-9.026217228
ML,2009,1,2005,122,293,53.2,0,4,social,4,-5.902061856,FL,17,mid,0.38674623,1.386294361,-0.621388524,4,3,0,1,0,0,-9.026217228
ML,2009,1,2005,122,293,53.2,0,3,self-directed,4,-5.902061856,FL,17,mid,0.38674623,1.386294361,-0.621388524,4,3,0,1,0,0,-9.026217228
ML,2009,1,2005,122,293,53.2,0,1,foraging,4,-5.902061856,FL,17,mid,0.38674623,1.386294361,-0.621388524,4,3,0,1,0,0,-9.026217228
ML,2010,1,2005,122,111,48.2,0,1,foraging,5,-4.902061856,FL,16,mid,-0.032367511,1.609437912,-0.398244973,4,4,0,1,0,0,-10.02621723
ML,2010,1,2005,122,111,48.2,0,3,self-directed,5,-4.902061856,FL,16,mid,-0.032367511,1.609437912,-0.398244973,4,4,0,1,0,0,-10.02621723
ML,2010,1,2005,122,111,48.2,0,2,investigative,5,-4.902061856,FL,16,mid,-0.032367511,1.609437912,-0.398244973,4,4,0,1,0,0,-10.02621723
ML,2010,1,2005,122,111,48.2,1,4,social,5,-4.902061856,FL,16,mid,-0.032367511,1.609437912,-0.398244973,4,4,0,1,0,1,-10.02621723
MM,2007,0,1990,123,397,55.8,0,2,investigative,17,7.097938144,AA,28,high,0.604685375,2.833213344,0.825530459,1,1,1,0,0,0,1.973782772
MM,2007,0,1990,123,397,55.8,0,1,foraging,17,7.097938144,AA,28,high,0.604685375,2.833213344,0.825530459,1,1,1,0,0,0,1.973782772
MM,2007,0,1990,123,397,55.8,0,4,social,17,7.097938144,AA,28,high,0.604685375,2.833213344,0.825530459,1,1,1,0,0,0,1.973782772
